Unnamed: 0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,0.1,1.1,2.1
116,-465.75617,200.864905,22.6183286,-13.78696909,-12.749021236,35.53841808,21.96716914,-18.487941667,17.172606,27.295866,13.37113809,0.721481845,-9.100105292,-7.710133467,11.568894,-1.420835386,-7.5271244,8.586008523,2.74110214,6.71868344,0.047808365,1.3900076424,3.54449923,-2.893851943,1.5342586675,0.0,0.0,1.0
52,-596.1798,190.027918,-26.960474,46.92464953,5.552623379,22.10701482,11.32929651,-18.525666468,4.123219832,21.16012312,19.847055,-9.346564079,-3.796103709,-4.826884964,8.42822474,3.437025038,-7.5271244,8.731141166,-7.1673465,34.33299,0.555476478,1.0569597555,3.3138661,1.855600179,-6.2404243645,0.0,0.0,1.0
0,-497.50719,65.041039,8.8173322,-6.63835405,27.534690274,5.67560074,14.19172887,-18.480998716,17.172606,27.295866,12.76768583,-0.965743129,-7.915266843,0.352975392,8.89173174,1.132771254,-7.5271244,10.958125,9.77849879,5.30668101,-4.095597099,-3.1188266038,4.33110737,4.146861565,2.7353870877,0.0,0.0,1.0
116,-544.77727,260.14746,45.316508,19.59466538,-22.455692,7.66586463,-17.406734,10.389404818,-0.265253418,14.97641954,-12.86175707,-8.654605276,-11.592972202,-4.668994064,2.61562575,-3.950363957,-7.5271244,10.958125,0.5454001,3.47437482,-4.706402145,2.7817148611,3.18508328,1.695984115,-3.6555071604,0.0,1.0,1.0
0,-502.01672,35.35122,66.3279101,63.841328,13.482304981,37.89008704,24.13732623,-32.537923652,17.172606,27.295866,6.21029997,0.476233574,-0.241515479,2.403000599,9.68377831,-4.365491859,0.969761037,7.557578653,6.34987478,3.31654184,0.393170446,1.3531404626,-0.92034555,-6.010442,3.313249,0.0,0.0,0.0
73,-506.25679,149.65884,58.0577627,-31.41399436,-1.851258827,25.93231373,25.22680702,9.391693137,16.126372659,15.82118874,19.5031895,5.162132905,-0.224993986,-4.505684851,11.47992577,3.023016466,-7.5271244,2.349543507,2.96871581,4.04174909,-3.782917572,4.7488863655,0.76643096,-1.867562218,-1.4424017384,0.0,1.0,0.0
52,-473.86146,222.74515,25.3652362,-0.95120911,4.437739068,8.37711381,18.65279154,-20.70774444,7.15917137,27.295866,8.29363987,0.884524726,-5.484239959,-0.779263386,-0.3053422,3.149665456,-4.258713041,1.676962973,-1.61187046,3.83116367,-2.489087508,3.6231235027,-6.2220964,-0.827101376,-1.6199799362,0.0,0.0,1.0
64,-328.63607,148.121504,80.830734,19.66176417,14.882263799,30.7982304,25.328146,-2.256282886,8.91730257,3.98760507,19.847055,-12.400487619,-4.71379727,-5.842957311,6.5756699,4.926980793,-6.626608691,5.707636113,3.16184915,-0.11268821,1.695304402,4.1130781896,-6.2220964,4.571991,-1.933842106,0.0,0.0,0.0
54,-519.05265,180.373166,30.0520641,14.01012233,13.444331094,-10.907572,14.89092202,3.786203889,15.828483514,27.295866,16.0037879,4.856254177,-6.424374133,1.630187223,4.45861462,6.560379,-5.825453715,6.32733961,5.02718091,4.49093196,2.815066623,1.5612072376,-4.10082176,4.571991,-0.7182689077,0.0,1.0,0.0
69,-565.75494,226.549856,37.5565694,15.2352317,-11.410082259,3.50925969,26.245876,-30.612591611,-17.824372899,27.295866,-16.77485904,6.643300336,1.995841989,2.569231291,8.71614606,6.560379,-7.5271244,-4.9477077,1.5014989,3.48054018,1.835654973,2.1109485301,1.55574686,4.571991,-5.8596445363,1.0,0.0,0.0
0,-468.34208,182.706066,-26.960474,-1.20989309,27.962958974,32.99351905,7.59480327,-3.772346464,8.94889121,27.295866,-3.78690224,-12.700089104,-3.051280541,-0.657377624,2.96474378,5.165639071,-7.5271244,8.399246475,6.53975434,6.81710955,2.290639851,-0.8134176084,1.28999285,0.028908689,-7.3234266139,0.0,0.0,0.0
89,-569.63501,67.159972,25.2949872,-11.00848671,-8.682872875,10.85655726,-17.406734,-26.941359085,-4.031248756,27.295866,19.847055,-7.516881581,-1.108887764,-6.759844613,6.83035165,6.233789903,-7.189865406,5.295751183,4.50691898,7.74900615,0.042058968,-0.5599260162,4.4168047,4.571991,2.6828197172,0.0,0.0,1.0
47,-476.19197,260.14746,42.3111648,17.05142072,47.077885874,36.49619708,15.59505417,-24.615500819,-2.272972511,12.79995788,14.32503161,-1.61529379,-11.434229275,-1.836394588,-0.58416066,4.956172168,-2.440954263,6.39424204,2.23574604,-3.4681875,1.224465404,3.6339428385,3.15051798,0.375136815,3.313249,0.0,0.0,1.0
86,-576.278,115.128712,22.6117253,1.64485818,48.756607,17.98727427,7.95573376,-0.879589122,-1.599198997,27.295866,15.7890449,-5.984870753,-9.348937626,-6.975798516,-12.24618078,6.542436541,-7.5271244,0.803868449,10.89207014,2.12564224,0.951932942,2.9474096643,0.06435493,3.249516484,0.0791372217,0.0,0.0,1.0
74,-422.52155,164.534761,62.4971256,23.79600303,34.212040726,8.04815717,8.36219038,20.971554,14.80597077,7.41001151,6.46070347,-11.968931722,-3.032131337,-6.597434919,-13.46221107,6.560379,-7.5271244,10.958125,7.58246608,7.6961739,2.64036984,0.3195747258,-0.70234039,3.154287796,-7.5744164173,0.0,0.0,1.0
0,-579.80574,207.596591,61.5143255,18.02777853,-14.338716206,4.76058112,23.4759674,-25.48179616,2.750471819,27.295866,17.56200872,-14.314624006,-4.118646622,-3.442977958,3.6996376,6.560379,-7.5271244,3.973296882,5.83875441,5.35905761,-2.034338658,3.3762946602,-3.31753354,1.274859395,0.5511034611,0.0,1.0,0.0
75,-293.17654,35.35122,-17.5702369,21.26729065,13.403653199,22.09464031,26.245876,17.254880512,6.065476945,12.35146326,12.92015099,6.642344338,4.629624,-3.857805872,7.92420153,-0.24451215,5.145718666,-4.9477077,9.23038411,2.36994308,0.122837179,1.7470656491,-0.86084422,1.912166338,-1.4416522988,0.0,0.0,1.0
56,-525.25157,260.14746,56.2844355,-43.53888,-22.455692,13.31667878,6.03367311,-1.343852442,15.341675159,25.08062932,3.7873518,-8.612235778,-10.461700743,5.070153618,6.65482544,6.560379,-5.567408938,10.958125,11.42735503,5.48602096,-0.549268976,0.8374614289,2.07868504,0.990399981,-0.828981051,0.0,0.0,0.0
23,-596.1798,205.058041,31.8805252,-21.64756696,-22.141563921,26.6947031,7.53796806,-29.767336847,3.330250329,24.6231273,19.847055,-5.740820932,-11.33578595,2.651341152,10.3175681,6.260349454,-0.119672091,10.958125,-7.1673465,2.98555498,-2.4990394,4.8874397355,0.16298168,4.571991,3.313249,0.0,0.0,0.0
22,-497.98117,260.14746,58.0707713,-30.05815892,13.539711784,39.09749076,26.245876,-2.835029878,17.172606,7.71418918,19.847055,-11.132169113,-6.859744949,0.198113504,10.69157903,5.696858883,-5.040527558,-0.512247738,10.31625064,7.14381167,-2.947921817,3.7125822945,1.95272695,3.551792948,-1.131890701,0.0,1.0,1.0
0,-478.6361,259.364193,52.9751395,63.841328,15.861886961,-10.6217711,-13.67884261,-10.385405573,5.346962755,11.40310951,12.57979766,-9.976236023,-5.846632545,2.962256634,-0.33979228,4.418924928,6.775105625,-4.9477077,8.17180051,-6.073728,-3.447928541,5.0830516413,-6.2220964,-1.742654618,-3.2791300155,0.0,0.0,1.0
75,-510.27235,260.14746,21.7962779,-5.84070463,6.579610688,17.78223746,9.48318423,6.242012178,-29.393120779,15.85042199,15.2276989,-8.506651043,-9.857161651,-1.740165864,10.51885041,2.070678531,-3.116807836,10.958125,1.68940302,0.99910758,-1.019572314,2.8462368436,-2.03126517,-6.010442,-4.8686915366,0.0,0.0,0.0
0,-583.99717,244.273195,48.5619722,16.04289994,-7.758698739,40.53005644,11.50327583,-16.840579531,17.172606,27.295866,4.24885227,-8.365489473,-6.749937167,-7.58003664,5.41985053,5.992361327,-7.5271244,4.549877808,9.17503163,5.38272413,2.009051926,-2.114916773,0.40966939,-1.864531959,3.313249,0.0,0.0,0.0
116,-564.85548,137.854045,57.5233903,-7.86272116,23.380261137,16.18184458,26.245876,20.971554,17.172606,18.0424572,10.47392598,6.184063271,-3.111791665,4.217895067,-1.7944331,6.560379,-7.5271244,10.958125,7.62850905,4.85318695,2.31061914,0.9907246363,2.15836746,-1.806010208,1.3795733839,0.0,0.0,1.0
33,-525.6251,252.841353,38.8272621,22.46034407,-22.455692,-10.907572,9.69449913,-20.282168211,17.172606,12.36204997,18.3204358,0.407204837,-11.784003935,-7.769188612,1.5672157,4.332539404,-5.609126485,-4.9477077,8.07618068,2.68045871,1.641883021,-0.2885383043,-1.43651388,2.812631966,3.313249,0.0,0.0,1.0
4,-347.84419,260.14746,58.7146325,-43.53888,9.394616923,31.19349448,12.03580881,-18.922745918,-18.25228069,17.6640899,18.18662846,-11.309554354,-11.190054158,-2.626566113,-12.8191704,-4.590112498,1.310667178,10.958125,0.19902453,0.62976361,-1.60589203,4.5494162551,4.08789434,4.571991,-4.8214858921,0.0,0.0,1.0
59,-226.79627,194.194313,-26.960474,40.09800224,-22.455692,15.26743447,16.9600077,14.9650369,-12.519895621,1.05378063,8.95603016,-13.85361839,-9.313041633,-4.332866313,11.568894,6.560379,-0.804683642,1.261029522,5.53310591,1.38422582,1.828098175,0.7715217397,2.25275568,-3.94159175,-5.6125084735,0.0,0.0,1.0
104,-596.1798,260.000532,43.9022762,63.841328,-15.251346923,-10.907572,6.72342884,-21.232387433,11.814648934,27.295866,19.847055,7.021166,-14.633374,-1.393756118,5.84694165,6.560379,0.463475961,7.358588686,-7.1673465,7.06130195,0.436222412,1.7943958816,-0.24282503,4.571991,2.7766610655,0.0,0.0,1.0
19,-588.66452,222.680955,46.3634989,-43.53888,-16.935637368,12.57873668,26.245876,13.835915554,1.290692237,23.16506897,4.98023418,3.323597405,1.557033238,-5.495711145,11.568894,4.357266458,-7.471668743,-0.033431733,11.70869409,-2.88599794,-1.512859557,0.0113217515,4.95279255,2.133463997,3.313249,1.0,1.0,1.0
23,-301.39115,153.108966,65.1340801,4.01276738,-4.297563054,4.05516363,26.245876,-19.917546901,5.963462756,22.02332489,9.02752172,-7.909823367,-2.839280731,-7.500610426,-4.58958421,-0.303409308,0.43693511,0.39780903,5.70327407,-1.9732378,2.587277891,1.0731560109,-6.2220964,4.571991,3.313249,0.0,0.0,1.0
29,-430.4491,140.040483,80.830734,29.12574791,28.758052952,51.644535,22.18651557,-14.223720038,17.02972014,20.17502183,10.80029234,-11.480213755,-7.311179729,2.175803871,0.56046112,3.493958851,-4.971293029,6.444878068,4.74634409,6.45461914,-0.585600308,2.9457491654,0.38945648,-5.575073855,3.313249,0.0,0.0,1.0
81,-224.47038,150.787614,50.0901261,-43.53888,-22.455692,-10.907572,11.2658645,-19.152744542,10.456367934,13.69452665,14.61344279,-1.158149362,3.732070156,-2.917738266,-1.93898497,1.277361062,-5.266174146,4.755869041,6.57748509,7.39524821,-2.988725649,0.4199373746,0.26029583,0.145981233,-0.9971603592,0.0,1.0,1.0
44,-564.05306,258.543211,28.8481325,-11.39128526,11.062573086,15.7716091,13.83371997,-6.820773581,15.747429693,27.295866,15.4181686,5.504447352,-7.955377592,-3.617996632,-4.73257605,1.899448375,-4.081297512,7.512436514,-2.83949633,2.0904659,1.735396375,2.84286396,2.51915397,0.371851758,0.590830886,0.0,0.0,1.0
85,-357.489,211.79061,50.5887057,26.47084304,21.371677117,24.8932849,9.9753257,-7.044877372,16.137991827,14.37551784,10.35714675,-1.609787225,-1.492136465,-4.400580712,-7.73802772,-0.229849143,-2.659506247,10.145484256,6.8119086,5.02188035,2.837232523,5.3399433384,0.06644035,-0.617971549,-0.1547094246,0.0,0.0,1.0
0,-575.92556,220.906176,80.830734,24.74046298,20.776563389,18.47777531,7.12094864,16.315701346,15.632857843,27.295866,19.847055,-10.273463105,-10.255892429,-7.565417476,-13.80303441,0.217692253,-7.204015778,9.313030143,-0.4394972,7.17924732,2.007880178,-2.2263123169,-1.1962043,3.831114508,3.2905845686,0.0,0.0,1.0
55,-279.68181,115.373254,-21.5653695,55.63040577,-6.219969663,14.73705246,26.245876,18.281483646,17.172606,27.295866,16.37655618,1.270563705,-1.83941979,-3.730749046,4.76026324,-7.213063,-5.590396072,-1.987332957,3.0125921,-6.073728,-2.51630591,2.5261931019,1.2486425,-0.102380974,-4.6995841868,0.0,0.0,1.0
49,-217.65132,169.426805,59.533747,13.93702258,16.039096697,3.37997459,5.07185741,-28.299865824,13.459759324,8.91149888,17.48662379,-1.392047053,-11.18160403,1.506920391,1.93493483,6.560379,-3.033266954,4.540165241,4.04741735,5.01384836,1.369181088,1.904667156,-2.84215793,1.673393278,1.4915349839,0.0,0.0,0.0
86,-414.70077,102.292878,52.8147905,-2.77228879,21.828221855,13.91006453,24.56179363,-23.666660651,12.73711249,19.49057698,19.72071698,-13.277787917,-1.784821189,-7.03471316,3.04951055,1.059416957,-2.809781534,-4.9477077,8.77307527,5.01239542,-3.717758292,-2.1518739635,2.13507681,4.571991,3.313249,0.0,0.0,1.0
53,-262.5134,248.03641,-21.8557235,26.43601442,-1.814102941,6.86725697,-13.69588412,-26.790332721,15.239171565,21.72662392,7.42831434,6.165214168,-9.986906659,-1.267226368,9.05207362,6.560379,-7.5271244,3.279341814,8.61210869,-0.02933314,-0.943476885,-1.095784224,-0.56139104,-1.862929973,2.1049874559,0.0,0.0,1.0
107,-428.24966,35.35122,62.9199335,-1.40353202,-9.332277223,13.95341966,19.90128833,-31.895279029,-1.410203209,25.84697055,14.83711676,1.263250724,1.167090117,-6.37472912,9.4095405,3.928689008,-1.524477868,6.466289404,3.15142818,6.17209761,-1.659861322,2.9534499337,-1.33796254,0.598980664,3.313249,1.0,0.0,1.0
5,-330.26231,223.092199,64.1642057,6.68610458,11.02815504,2.23584598,18.5118594,-10.292091541,5.858522196,25.51861741,19.847055,6.600849316,-3.004559506,-6.998327335,1.966366,4.129791059,-7.5271244,8.648875974,2.74380816,-6.073728,3.018173131,-2.4915355341,-6.2220964,4.571991,-3.142661402,0.0,0.0,1.0
28,-356.34938,170.248985,44.2225039,20.1882895,5.266990149,29.59627368,19.53129363,16.071532616,14.202478816,12.8335425,17.88579743,-7.881953317,-7.092538693,-3.579263892,3.00977184,2.731121586,-1.064670163,6.970455253,-3.88648498,-1.00307694,-2.807875649,4.2974060426,2.52439953,-1.355965346,-0.5310659199,0.0,1.0,1.0
90,-404.98414,180.110317,25.7844037,10.1275749,6.274906342,-10.907572,3.67998639,-3.54173461,-5.130474681,26.16570695,14.0511495,-4.135460222,-5.109176014,-4.024145668,5.02410952,-2.849992688,1.782590869,7.845407845,3.06606259,1.45822645,0.563719407,4.6709032284,4.53291691,4.571991,-3.270406926,0.0,0.0,0.0
18,-380.48234,229.949928,79.2534924,-19.1770274,-1.440228223,9.00795023,26.245876,20.43893528,-7.834548541,27.295866,4.70334318,-7.96537904,4.629624,-4.76301825,5.40892199,-4.978040484,-7.5271244,-1.949534774,6.76439175,7.56134199,3.044329968,4.5369449929,-1.65937131,-2.789000334,-2.195633782,0.0,0.0,1.0
1,-416.17718,132.961467,22.4619706,9.03575214,-9.550171221,36.18937835,7.21775483,10.306798953,10.407458271,27.295866,19.33086019,2.120497232,-9.875406209,4.020933886,-4.9470202,4.682343712,3.580923941,6.160936047,1.12281705,1.36497683,-2.050008416,6.1332989783,-6.2220964,0.447695655,2.4586471148,0.0,0.0,0.0
62,-516.15737,260.14746,80.830734,26.22662393,-22.455692,26.26965076,11.69780104,0.162251147,4.112500461,22.15078822,16.24250279,-8.856989901,-3.705709084,-6.320929026,9.70280103,-3.463076135,-4.979439406,5.063182415,9.20492522,4.4559132,-0.982129551,3.8349701271,-6.2220964,-0.09300457,2.8858989497,0.0,0.0,1.0
21,-576.79191,159.968098,-10.0604297,26.4301152,5.698999846,2.72433854,24.04702667,-22.062646185,10.717679159,10.26374601,16.97076724,-7.336913453,-4.543042448,-8.370957373,4.44294725,4.463169999,-7.5271244,-1.18373519,4.49035,-1.40141446,-1.310115003,4.2398307534,-1.45601795,4.571991,3.313249,0.0,0.0,1.0
51,-530.06356,195.533671,70.8200135,2.88618475,-17.015797731,8.53260525,12.0063836,-0.277645486,3.822211409,22.98422558,18.27446963,-8.845330828,-10.839313338,-4.489750943,9.38418082,5.389286147,4.469491719,5.418065699,2.7046794,5.28634571,-0.113159385,0.1102995735,4.78655357,4.262337277,5.04197e-05,0.0,0.0,1.0
0,-379.05718,111.026834,-26.960474,-14.95009582,0.544287853,51.644535,19.9781852,-12.672564513,9.690353646,19.94124203,13.58347872,-5.707459017,-10.973155217,8.225365183,-1.7891204,-3.185078173,-7.5271244,10.958125,-7.1673465,-6.073728,2.998253968,2.9459464822,-6.2220964,-1.383432789,3.039604965,0.0,0.0,0.0
10,-440.81498,146.083613,25.0595641,-31.60432871,-6.275561492,45.2031382,-17.406734,-24.900026409,16.164066164,22.78762884,6.43264979,-9.475173836,-7.61849107,3.738442818,11.568894,1.640669037,-3.971793647,8.017690405,7.66930057,34.33299,0.032244107,2.754354304,5.28589736,0.934824954,3.313249,0.0,0.0,1.0
72,-570.72412,211.366982,80.830734,-8.6605833,9.456886585,45.43816946,26.245876,-18.695225013,-6.470047244,-2.03753015,10.82138528,-14.649439707,-3.714754712,0.458332668,4.70939279,5.323044723,-7.5271244,1.997379535,4.06924478,3.6743705,1.064549151,3.4728367029,-6.2220964,-1.999101134,1.6981028523,0.0,0.0,1.0
0,-553.01093,196.683658,49.9766011,16.73875499,-22.455692,6.35423922,-16.10044168,-28.949071853,-3.731688187,27.295866,19.847055,4.211925978,-9.828865222,-6.785699929,6.4470415,-1.004426137,-7.5271244,6.382389894,-6.24038822,-2.9015399,0.225599375,1.5347011434,-6.2220964,1.360786089,-1.3884444951,1.0,1.0,1.0
63,-381.12278,176.099742,26.0190515,6.7603727,-11.074281099,31.93050112,10.27923694,18.056593051,17.172606,11.64206789,19.847055,0.935123388,-10.408588374,-7.815279992,4.43507162,6.560379,-7.5271244,7.704683782,10.28394612,5.85179467,3.033413411,-1.4816944695,-0.81610258,-3.981207146,2.533995179,0.0,0.0,0.0
84,-196.05153,230.10701,80.675104,21.52127516,1.562491106,13.50573135,22.85954723,-36.23514,7.444710607,12.0758888,7.50634397,-12.668435156,2.788402629,-4.724800418,5.44778713,-5.258943848,-6.706859097,1.228115914,-4.20258791,6.82025238,-0.03652578,8.5035637245,-1.7384582,-3.363455286,0.2533924627,0.0,1.0,1.0
41,-596.1798,215.569093,30.4907705,63.841328,16.635309357,43.52180699,13.80168788,-3.340996522,5.906638168,27.295866,19.847055,-7.685650369,-10.949389663,-6.509880842,5.68534242,3.137217563,-7.5271244,1.049720503,8.02645801,5.41987419,-0.661537646,4.1984889797,1.46075577,0.1502774,2.7191913495,0.0,0.0,1.0
23,-506.87358,142.973185,59.9510599,22.74733455,10.811280931,3.46276963,15.13528074,-7.762491502,17.172606,27.295866,6.4889487,-5.795538659,-0.400360167,-8.247162681,4.84846839,3.078014482,-4.420946686,1.06624835,6.70585677,-6.073728,3.984183183,1.891323083,2.04234695,3.200773459,2.9921847135,0.0,0.0,0.0
15,-335.0695,147.877,29.1947251,-14.75515246,5.330868895,2.17088627,-17.406734,4.970990921,17.172606,3.69325269,18.64851643,-3.021237766,-11.061803054,-8.476701222,0.26955676,1.73503423,3.744370247,0.535192347,8.50406159,-1.97969786,5.13683314,-1.9602541129,-1.277957,4.571991,-1.8148423835,0.0,1.0,0.0
0,-390.32401,237.299891,14.0163457,21.4035584,-10.537322335,39.95202131,17.66250132,-8.920077519,17.172606,11.22292823,9.08445933,-9.77999366,-5.232270478,4.131241074,11.32367136,-1.549117959,-1.146348029,7.491626346,3.49531454,3.09860586,-0.317120165,4.9577879769,2.17458123,4.571991,2.0688656546,0.0,0.0,1.0
45,-582.24387,260.14746,80.830734,7.43562782,-22.455692,23.13649136,3.34485802,2.464768745,17.172606,27.295866,10.4105689,-1.255521805,-2.054664321,-3.762883736,2.27664095,-7.213063,-1.678576318,7.138585607,9.59875816,4.12208909,-1.521566256,1.5629297739,-1.52629091,-2.987895511,2.6288227816,0.0,0.0,0.0
0,-475.02211,211.504399,-26.960474,12.32473982,-22.455692,-10.907572,-17.406734,-5.475807506,17.172606,18.81819625,14.61468802,5.619918154,-10.516698729,-6.982405986,11.568894,6.228622874,-4.24655012,3.039359836,9.2944333,0.09134836,-1.698158339,2.8914126085,-0.33227023,3.242209148,-4.6717432355,0.0,1.0,1.0
58,-408.06339,259.968832,34.0756079,-2.19297546,-22.455692,6.91580348,8.27791987,6.832033837,9.289411677,23.46650566,13.31974053,1.764074134,-5.68337532,-5.725641362,9.72782265,-1.551125065,-5.557452192,4.23751018,3.92900396,2.59703933,-0.928202382,2.250902561,4.02327314,2.031354159,-3.8264538522,0.0,1.0,1.0
116,-309.86051,247.541181,38.3110696,2.21204548,-22.455692,7.81875444,26.245876,14.81295288,-18.138969141,24.22600221,6.8347337,-12.559831856,4.629624,-2.331909693,8.12023676,3.407121971,1.768330013,5.809563676,8.05960591,5.63257229,1.131585186,5.3786881106,4.2873814,4.571991,-5.7059264375,0.0,0.0,1.0
116,-504.92151,185.181889,33.4942968,44.51631458,48.756607,0.30366917,11.31788105,-10.762639594,11.936870848,22.59086711,8.3817233,-0.286430331,-4.696149572,-3.716894396,5.99637449,2.739418237,-2.352484888,6.941064115,1.96030097,6.16230112,-0.71221136,1.7457372952,4.40032315,4.571991,0.4163535702,0.0,0.0,1.0
88,-467.9425,255.932145,29.992922,-12.77732249,-1.36776031,26.61053252,-17.406734,-21.388100289,-2.514102695,6.63147189,9.95316477,6.547276024,-6.353974289,-3.695297279,4.48550375,3.461199565,-6.514568319,3.317932546,3.88613674,2.01104454,-1.6110099,4.8451149874,0.76688689,1.554663582,-2.4761211138,0.0,0.0,0.0
116,-416.98634,260.14746,-18.0120546,-13.57663377,1.760929101,9.98446704,16.59977839,-10.922795749,-8.839699377,20.8691709,19.847055,-7.708260205,-5.620877226,-4.483567331,1.95010007,-3.346987519,-5.753524105,-4.9477077,4.41970835,2.14671604,-2.71589172,0.9461190522,2.80024467,4.020602511,2.6641537368,0.0,1.0,0.0
116,-285.1297,230.454436,-22.7585101,-43.53888,-22.455692,42.31431587,26.245876,-25.448311678,17.172606,11.92284447,5.64357811,7.021166,-6.965434185,-0.314127102,11.568894,-0.746746628,-7.5271244,7.368793146,8.40820711,-1.79511853,2.246970829,3.3565031263,0.22026099,3.524260303,-1.2672417169,0.0,0.0,0.0
77,-325.84969,221.943993,-21.3201601,-17.87528407,4.444195728,14.64234348,19.11510196,-5.770503245,-9.655585102,9.91176417,11.34156102,-5.261749365,4.629624,1.797776417,1.48545345,-0.019785954,-6.158190204,-4.9477077,1.18007758,-1.02049304,1.250292529,4.9333411509,1.28874789,1.507481117,1.0881315169,0.0,0.0,1.0
116,-569.81788,176.990989,-26.960474,56.09113023,-22.455692,14.69838794,9.5014637,10.162415125,2.347119206,25.7705081,-19.98129516,-0.100924873,1.799104942,-4.679857379,10.14236082,-4.38743936,-7.5271244,3.053682642,8.45436941,-0.05901829,-1.398673277,1.1762885941,3.63778636,-0.404709639,3.313249,0.0,0.0,1.0
49,-291.90159,260.14746,50.0124608,45.53782524,-8.337518985,19.17220777,26.245876,-20.803519024,6.869583855,-0.62464172,11.41057234,-13.156085755,-3.047801273,-7.732834969,5.86002939,-1.586390576,-7.5271244,4.420393931,2.72452462,1.27642257,0.123275256,4.9394251849,0.28499695,-0.397453685,-3.502733963,0.0,0.0,1.0
0,-461.08319,49.199891,58.974494,-9.1961385,-22.455692,6.83661943,-16.08496637,-5.807822693,-1.840254225,27.295866,7.90167911,2.15306998,0.819449704,-7.310460034,3.89799072,-3.463691409,-1.439964748,-1.179355775,4.53171346,0.67563617,-3.123971844,-2.5884436178,-6.2220964,0.773254689,1.2995059551,0.0,0.0,0.0
0,-454.70299,139.839494,76.9475767,-1.40060419,18.105751459,26.27442743,12.88949498,-15.784679621,6.093322323,22.1576891,14.81029886,-13.272400295,-4.257907869,4.520980833,0.54393785,5.240668414,-7.5271244,9.547756059,7.37240401,3.878291,1.205497902,0.7416707446,-0.40612172,4.396894361,-1.5553209884,0.0,0.0,1.0
